sku,price,product_id,product_name,product_tags,stock_quantity,expiration_date,product_ratings,warranty_period,product_category,manufacturing_date,product_dimensions,product_description,color_size_variations
SKU-SPO-CYC-08815,1101.97,P008815,Essential Glass Cycling,"lightweight, new, professional, trending",139,,3.6,1 year,Sports,2024-01-19,98x87x20 cm,"A essential cycling made from glass, suitable for everyday use in the sports category.",Colors: Gray/Brown/Blue/Gold; Sizes: One Size/XS/M
SKU-OFF-TEC-08816,1013.18,P008816,Essential Aluminum Tech,"bestseller, limited",183,,2.8,No Warranty,Office,2022-02-23,19x53x57 cm,"A essential tech made from aluminum, suitable for everyday use in the office category.",Colors: Gray/Brown/White/Black; Sizes: XL
SKU-SPO-TEA-08817,1451.99,P008817,Mini Silicone Team Sport,"family, trending",218,,4.5,2 years,Sports,2022-01-11,35x7x17 cm,"A mini team sport made from silicone, suitable for everyday use in the sports category.",Colors: Brown/Pink/Green/Gold; Sizes: M
SKU-ELE-SMA-08818,159.25,P008818,Compact Glass Smartphone,"bestseller, family, lightweight, sale",1208,,3.1,3 months,Electronics,2021-04-19,39x50x51 cm,"A compact smartphone made from glass, suitable for everyday use in the electronics category.",Colors: Black/Gold; Sizes: M/One Size/XS
SKU-GRO-PAN-08819,739.93,P008819,Deluxe Silicone Pantry,"lightweight, premium",997,2024-02-10,5.0,No Warranty,Grocery,2022-11-03,61x5x22 cm,"A deluxe pantry made from silicone, suitable for everyday use in the grocery category.",Colors: Brown/Red; Sizes: XL/One Size/L
SKU-BEA-FRA-08820,682.05,P008820,Classic Aluminum Fragrance,"lightweight, new, sale, trending",1038,2028-01-15,2.8,3 months,Beauty,2025-12-07,6x60x24 cm,"A classic fragrance made from aluminum, suitable for everyday use in the beauty category.",Colors: Gray/Blue/White; Sizes: XS/One Size
SKU-BEA-SKI-08821,2181.88,P008821,Essential Glass Skincare,"bestseller, eco-friendly, giftable, trending",8,2023-01-22,3.3,3 years,Beauty,2022-05-01,118x22x10 cm,"A essential skincare made from glass, suitable for everyday use in the beauty category.",Colors: Pink/Brown; Sizes: XL
SKU-TOY-OUT-08822,689.91,P008822,Deluxe Glass Outdoor Toy,"bestseller, limited, premium, professional",1023,,2.9,3 months,Toys,2022-12-29,115x84x39 cm,"A deluxe outdoor toy made from glass, suitable for everyday use in the toys category.",Colors: Gray/Gold/Blue/Black; Sizes: M
SKU-BEA-WEL-08823,1646.38,P008823,Pro Wood Wellnes,"giftable, premium",454,2026-04-04,3.8,3 years,Beauty,2023-12-09,57x59x51 cm,"A pro wellnes made from wood, suitable for everyday use in the beauty category.",Colors: Green; Sizes: XS
SKU-OFF-STA-08824,1748.82,P008824,Classic Cotton Stationery,"giftable, limited, sale",1027,,4.4,3 months,Office,2022-08-01,115x19x33 cm,"A classic stationery made from cotton, suitable for everyday use in the office category.",Colors: Green/Gray/Black; Sizes: M
SKU-SPO-ACC-08825,82.62,P008825,Essential Aluminum Accessorie,"durable, trending",884,,3.5,3 years,Sports,2025-08-03,112x14x55 cm,"A essential accessorie made from aluminum, suitable for everyday use in the sports category.",Colors: White; Sizes: XL/One Size
SKU-TOY-EDU-08826,2389.56,P008826,Premium Wood Educational,"eco-friendly, family",1294,,4.2,6 months,Toys,2024-07-05,9x37x38 cm,"A premium educational made from wood, suitable for everyday use in the toys category.",Colors: Red/Brown; Sizes: One Size/XL/M
SKU-GRO-SNA-08827,1633.32,P008827,Classic Plastic Snack,"bestseller, eco-friendly, sale, trending",1316,2024-04-17,2.6,No Warranty,Grocery,2021-09-07,115x46x20 cm,"A classic snack made from plastic, suitable for everyday use in the grocery category.",Colors: Silver/Black/Blue/Pink; Sizes: XS/L/M
SKU-SPO-CYC-08828,917.36,P008828,Deluxe Wood Cycling,"durable, eco-friendly, family, trending",1414,,4.8,3 months,Sports,2021-11-22,111x87x2 cm,"A deluxe cycling made from wood, suitable for everyday use in the sports category.",Colors: White/Silver; Sizes: M
SKU-SPO-OUT-08829,1843.17,P008829,Smart Glass Outdoor,"eco-friendly, premium",1006,,3.9,1 year,Sports,2023-03-13,36x17x53 cm,"A smart outdoor made from glass, suitable for everyday use in the sports category.",Colors: Red/Gray/Pink; Sizes: XL
SKU-TOY-BOA-08830,466.76,P008830,Mini Silicone Board Game,"bestseller, eco-friendly, professional, sale",794,,3.4,1 year,Toys,2021-11-13,81x23x4 cm,"A mini board game made from silicone, suitable for everyday use in the toys category.",Colors: Green; Sizes: L
SKU-GRO-SNA-08831,216.48,P008831,Premium Cotton Snack,"new, premium, professional",639,2023-09-10,4.2,No Warranty,Grocery,2023-02-09,21x63x54 cm,"A premium snack made from cotton, suitable for everyday use in the grocery category.",Colors: Gray/Green/Pink/Red; Sizes: XS
SKU-TOY-EDU-08832,2345.75,P008832,Deluxe Aluminum Educational,"bestseller, new, professional",574,,2.9,3 years,Toys,2021-09-12,103x86x32 cm,"A deluxe educational made from aluminum, suitable for everyday use in the toys category.",Colors: Blue/Red; Sizes: L/XL/XS
SKU-BEA-MAK-08833,1344.97,P008833,Classic Glass Makeup,"bestseller, giftable, new, premium",1059,2025-08-27,4.7,6 months,Beauty,2023-05-07,49x64x48 cm,"A classic makeup made from glass, suitable for everyday use in the beauty category.",Colors: Green; Sizes: One Size/S/M
SKU-BEA-FRA-08834,2423.95,P008834,Pro Steel Fragrance,"new, trending",1017,2028-03-02,4.7,2 years,Beauty,2025-07-24,66x75x27 cm,"A pro fragrance made from steel, suitable for everyday use in the beauty category.",Colors: Gold/Pink/Blue/Black; Sizes: One Size/M
SKU-FAS-MEN-08835,485.57,P008835,Deluxe Steel Men,"giftable, trending",756,,3.4,3 years,Fashion,2024-08-26,38x79x10 cm,"A deluxe men made from steel, suitable for everyday use in the fashion category.",Colors: Gray/White/Gold; Sizes: XL
SKU-FAS-KID-08836,1324.01,P008836,Premium Plastic Kid,"bestseller, family, professional, trending",207,,2.9,3 years,Fashion,2021-10-26,82x72x14 cm,"A premium kid made from plastic, suitable for everyday use in the fashion category.",Colors: Green/Pink; Sizes: M/S/One Size
SKU-BEA-SKI-08837,2236.84,P008837,Essential Aluminum Skincare,"bestseller, eco-friendly, professional, trending",22,2024-04-24,2.6,No Warranty,Beauty,2022-04-01,93x49x50 cm,"A essential skincare made from aluminum, suitable for everyday use in the beauty category.",Colors: Silver/Red; Sizes: One Size
SKU-SPO-OUT-08838,960.99,P008838,Ultra Plastic Outdoor,"bestseller, durable, premium",1016,,3.1,2 years,Sports,2021-05-22,85x82x59 cm,"A ultra outdoor made from plastic, suitable for everyday use in the sports category.",Colors: Blue; Sizes: M
SKU-SPO-FIT-08839,1862.48,P008839,Pro Plastic Fitnes,"durable, new",424,,3.5,1 year,Sports,2024-08-01,30x32x45 cm,"A pro fitnes made from plastic, suitable for everyday use in the sports category.",Colors: Black/Gold/Gray/Pink; Sizes: L
SKU-HOM-DEC-08840,52.51,P008840,Premium Cotton Decor,"lightweight, premium",266,,4.1,No Warranty,Home & Kitchen,2025-10-18,73x73x49 cm,"A premium decor made from cotton, suitable for everyday use in the home & kitchen category.",Colors: Green/Black; Sizes: L
SKU-ELE-LAP-08841,622.69,P008841,Ultra Plastic Laptop,"giftable, limited",1354,,3.5,2 years,Electronics,2025-04-22,60x68x4 cm,"A ultra laptop made from plastic, suitable for everyday use in the electronics category.",Colors: Gold; Sizes: L/M/One Size
SKU-ELE-ACC-08842,2482.42,P008842,Portable Glass Accessorie,"bestseller, lightweight, premium, sale",853,,4.9,No Warranty,Electronics,2025-08-04,15x83x9 cm,"A portable accessorie made from glass, suitable for everyday use in the electronics category.",Colors: Gold/Green/Gray/Pink; Sizes: M/S/One Size
SKU-ELE-WEA-08843,1266.07,P008843,Classic Plastic Wearable,"lightweight, sale",1432,,4.4,3 years,Electronics,2025-04-28,42x82x39 cm,"A classic wearable made from plastic, suitable for everyday use in the electronics category.",Colors: Blue; Sizes: S/M
SKU-ELE-WEA-08844,418.91,P008844,Deluxe Glass Wearable,"family, lightweight, sale, trending",466,,3.3,6 months,Electronics,2022-03-04,109x79x54 cm,"A deluxe wearable made from glass, suitable for everyday use in the electronics category.",Colors: White/Gray; Sizes: XL
SKU-SPO-ACC-08845,426.51,P008845,Ultra Wood Accessorie,"durable, limited, professional",506,,4.1,3 months,Sports,2022-08-04,67x86x44 cm,"A ultra accessorie made from wood, suitable for everyday use in the sports category.",Colors: Red/Brown/Gold; Sizes: XS
SKU-BEA-HAI-08846,1837.32,P008846,Pro Glass Haircare,"eco-friendly, new, sale",372,2022-11-23,3.2,3 months,Beauty,2021-11-13,100x86x54 cm,"A pro haircare made from glass, suitable for everyday use in the beauty category.",Colors: Green/Gold/Brown/Red; Sizes: XL/XS
SKU-SPO-TEA-08847,770.69,P008847,Max Cotton Team Sport,"eco-friendly, new, trending",753,,3.6,3 years,Sports,2025-03-03,13x62x24 cm,"A max team sport made from cotton, suitable for everyday use in the sports category.",Colors: Silver; Sizes: S/XS
SKU-OFF-STA-08848,461.66,P008848,Deluxe Steel Stationery,"eco-friendly, family",364,,2.5,2 years,Office,2022-08-14,102x51x60 cm,"A deluxe stationery made from steel, suitable for everyday use in the office category.",Colors: Silver; Sizes: L/One Size/XS
SKU-FAS-MEN-08849,1329.05,P008849,Max Wood Men,"family, giftable, limited, professional",455,,4.9,6 months,Fashion,2024-07-29,20x79x41 cm,"A max men made from wood, suitable for everyday use in the fashion category.",Colors: Red/Pink/Green; Sizes: L/XL/XS
SKU-TOY-BOA-08850,1285.87,P008850,Portable Aluminum Board Game,"giftable, limited, trending",265,,3.0,No Warranty,Toys,2024-09-18,72x16x55 cm,"A portable board game made from aluminum, suitable for everyday use in the toys category.",Colors: Gray/Black/Brown; Sizes: XL/M
SKU-ELE-LAP-08851,553.01,P008851,Essential Plastic Laptop,"premium, professional, trending",66,,2.8,2 years,Electronics,2025-09-14,21x87x47 cm,"A essential laptop made from plastic, suitable for everyday use in the electronics category.",Colors: Brown/Pink/Green; Sizes: One Size/XS
SKU-HOM-COO-08852,1835.36,P008852,Portable Cotton Cookware,"family, new, premium, professional",710,,3.9,1 year,Home & Kitchen,2023-03-10,40x41x48 cm,"A portable cookware made from cotton, suitable for everyday use in the home & kitchen category.",Colors: Red/White; Sizes: XS/One Size/M
SKU-FAS-BAG-08853,1913.78,P008853,Classic Cotton Bag,"bestseller, lightweight, premium",784,,3.6,6 months,Fashion,2024-02-13,31x80x33 cm,"A classic bag made from cotton, suitable for everyday use in the fashion category.",Colors: Gold/Red/Pink; Sizes: L
SKU-HOM-APP-08854,1220.79,P008854,Classic Glass Appliance,"premium, trending",496,,4.8,3 months,Home & Kitchen,2024-08-07,45x56x38 cm,"A classic appliance made from glass, suitable for everyday use in the home & kitchen category.",Colors: Pink/Green; Sizes: M
SKU-HOM-APP-08855,1291.42,P008855,Essential Wood Appliance,"eco-friendly, giftable",1083,,4.1,2 years,Home & Kitchen,2022-06-28,74x86x20 cm,"A essential appliance made from wood, suitable for everyday use in the home & kitchen category.",Colors: Gold/Red/Green; Sizes: L/S/One Size
SKU-GRO-SNA-08856,988.17,P008856,Ultra Plastic Snack,"giftable, sale",431,2024-11-13,4.8,No Warranty,Grocery,2024-04-11,54x45x3 cm,"A ultra snack made from plastic, suitable for everyday use in the grocery category.",Colors: Gold/Brown/Black/Pink; Sizes: M/XL
SKU-GRO-SNA-08857,484.15,P008857,Deluxe Wood Snack,"lightweight, trending",928,2025-04-01,3.7,No Warranty,Grocery,2024-09-29,87x74x2 cm,"A deluxe snack made from wood, suitable for everyday use in the grocery category.",Colors: Silver/Brown/Red; Sizes: XS/XL/S
SKU-BEA-WEL-08858,2290.35,P008858,Premium Aluminum Wellnes,"family, lightweight, limited, professional",977,2024-06-28,3.8,6 months,Beauty,2023-06-29,58x29x8 cm,"A premium wellnes made from aluminum, suitable for everyday use in the beauty category.",Colors: Silver/Brown/Gold; Sizes: XL/L/M
SKU-BEA-WEL-08859,1257.84,P008859,Max Cotton Wellnes,"family, new, premium",1323,2024-08-03,3.0,No Warranty,Beauty,2022-08-23,40x7x15 cm,"A max wellnes made from cotton, suitable for everyday use in the beauty category.",Colors: Gray/Brown/White/Green; Sizes: XS/XL
SKU-OFF-STA-08860,740.53,P008860,Smart Glass Stationery,"eco-friendly, giftable, lightweight, professional",892,,3.1,1 year,Office,2023-09-29,33x60x11 cm,"A smart stationery made from glass, suitable for everyday use in the office category.",Colors: Black; Sizes: One Size/L/XL
SKU-BEA-SKI-08861,252.09,P008861,Mini Leather Skincare,"durable, professional",673,2023-09-29,4.7,1 year,Beauty,2022-10-30,12x34x22 cm,"A mini skincare made from leather, suitable for everyday use in the beauty category.",Colors: Pink/White/Blue; Sizes: XL
SKU-HOM-STO-08862,1838.47,P008862,Pro Silicone Storage,"bestseller, eco-friendly, new, premium",358,,4.3,3 years,Home & Kitchen,2023-03-20,109x90x47 cm,"A pro storage made from silicone, suitable for everyday use in the home & kitchen category.",Colors: Blue/White/Brown/Green; Sizes: XS/One Size/S
SKU-SPO-ACC-08863,1950.84,P008863,Deluxe Silicone Accessorie,"lightweight, trending",224,,3.8,3 months,Sports,2025-12-31,11x30x34 cm,"A deluxe accessorie made from silicone, suitable for everyday use in the sports category.",Colors: Gold; Sizes: M/XL
SKU-BEA-HAI-08864,2370.26,P008864,Deluxe Plastic Haircare,"giftable, limited, trending",602,2023-10-02,4.2,2 years,Beauty,2022-11-13,80x19x37 cm,"A deluxe haircare made from plastic, suitable for everyday use in the beauty category.",Colors: Red; Sizes: L
SKU-BEA-FRA-08865,1065.74,P008865,Deluxe Cotton Fragrance,"new, sale",309,2023-05-27,2.6,2 years,Beauty,2022-04-02,104x38x33 cm,"A deluxe fragrance made from cotton, suitable for everyday use in the beauty category.",Colors: Brown/Green/Gray; Sizes: S/XS
SKU-FAS-MEN-08866,2062.77,P008866,Smart Aluminum Men,"durable, lightweight, sale",1155,,3.1,2 years,Fashion,2025-03-18,56x71x5 cm,"A smart men made from aluminum, suitable for everyday use in the fashion category.",Colors: Pink/White; Sizes: XL/XS
SKU-BEA-WEL-08867,777.26,P008867,Pro Glass Wellnes,"durable, family, giftable, lightweight",718,2024-07-08,3.3,6 months,Beauty,2022-10-10,91x25x55 cm,"A pro wellnes made from glass, suitable for everyday use in the beauty category.",Colors: Red/Green/Brown/Blue; Sizes: One Size
SKU-OFF-PRI-08868,2127.54,P008868,Deluxe Leather Printing,"durable, lightweight, premium",886,,3.0,3 months,Office,2024-07-27,29x46x11 cm,"A deluxe printing made from leather, suitable for everyday use in the office category.",Colors: White/Gray/Blue; Sizes: XL
SKU-OFF-FUR-08869,2113.91,P008869,Classic Steel Furniture,"lightweight, professional, sale",670,,3.4,3 months,Office,2024-03-09,71x9x36 cm,"A classic furniture made from steel, suitable for everyday use in the office category.",Colors: Black; Sizes: M
SKU-OFF-PRI-08870,375.59,P008870,Premium Aluminum Printing,"family, giftable, sale",371,,3.2,3 years,Office,2024-08-10,40x67x58 cm,"A premium printing made from aluminum, suitable for everyday use in the office category.",Colors: Blue/Pink/Green; Sizes: L/M
SKU-ELE-SMA-08871,2129.39,P008871,Classic Wood Smartphone,"eco-friendly, family",604,,3.3,2 years,Electronics,2021-06-03,62x63x51 cm,"A classic smartphone made from wood, suitable for everyday use in the electronics category.",Colors: White/Brown/Silver; Sizes: L/S/XL
SKU-SPO-FIT-08872,229.07,P008872,Mini Cotton Fitnes,"eco-friendly, giftable, limited",1254,,2.6,1 year,Sports,2025-04-13,13x51x28 cm,"A mini fitnes made from cotton, suitable for everyday use in the sports category.",Colors: Gray/Gold; Sizes: M/S/One Size
SKU-TOY-EDU-08873,2127.16,P008873,Pro Wood Educational,"giftable, lightweight, new, trending",145,,3.2,2 years,Toys,2024-06-20,44x71x58 cm,"A pro educational made from wood, suitable for everyday use in the toys category.",Colors: Gray/Pink/Blue; Sizes: XS/S
SKU-ELE-WEA-08874,517.64,P008874,Smart Steel Wearable,"lightweight, sale",701,,3.0,6 months,Electronics,2025-04-07,13x43x7 cm,"A smart wearable made from steel, suitable for everyday use in the electronics category.",Colors: White/Black/Blue/Pink; Sizes: XL
SKU-OFF-PRI-08875,737.34,P008875,Compact Cotton Printing,"eco-friendly, new, professional",584,,3.3,No Warranty,Office,2024-01-25,86x56x35 cm,"A compact printing made from cotton, suitable for everyday use in the office category.",Colors: Black; Sizes: XL/S/M
SKU-GRO-BEV-08876,416.47,P008876,Ultra Leather Beverage,"bestseller, durable, family",491,2024-10-23,4.3,No Warranty,Grocery,2022-10-12,38x84x13 cm,"A ultra beverage made from leather, suitable for everyday use in the grocery category.",Colors: Green; Sizes: S
SKU-GRO-BEV-08877,2173.19,P008877,Eco Cotton Beverage,"eco-friendly, giftable, premium",1146,2025-03-03,4.4,No Warranty,Grocery,2022-09-05,7x49x21 cm,"A eco beverage made from cotton, suitable for everyday use in the grocery category.",Colors: Gold; Sizes: XS
SKU-OFF-TEC-08878,1423.50,P008878,Ultra Leather Tech,"bestseller, lightweight, sale, trending",871,,4.6,2 years,Office,2021-10-18,120x53x33 cm,"A ultra tech made from leather, suitable for everyday use in the office category.",Colors: White/Gray/Green/Gold; Sizes: XL/L/S
SKU-GRO-DAI-08879,1558.20,P008879,Essential Wood Dairy,"new, trending",534,2025-11-25,4.8,No Warranty,Grocery,2023-07-04,39x86x11 cm,"A essential dairy made from wood, suitable for everyday use in the grocery category.",Colors: Black; Sizes: XL/S/M
SKU-GRO-DAI-08880,1265.65,P008880,Ultra Silicone Dairy,"giftable, new, professional, trending",294,2023-03-13,4.1,No Warranty,Grocery,2021-10-16,48x53x58 cm,"A ultra dairy made from silicone, suitable for everyday use in the grocery category.",Colors: Black/Red/Gold; Sizes: XS
